league,season,team,player,nation,pos,age,matches,starts,minutes,nineties,goals,assists,np_goals,pens_scored,pens_taken,GA_p90,np_goals_p90,shots,shots_on_target,shots_p90,shots_on_target_p90,goals_per_shot,fouls,fouls_drawn,offsides,crosses,interceptions,tackles_won,understat_player_id,xG,xA,npxG,key_passes,xGChain,xGBuildup,_ust_goals,_ust_assists,_ust_shots,_ust_minutes,xG_p90,npxG_p90,xA_p90,key_passes_p90,xGChain_p90,xGBuildup_p90,crosses_p90,fouls_drawn_p90,offsides_p90,interceptions_p90,tackles_won_p90,npxG_plus_xA_p90,xG_per_shot,team_goals,team_np_goals,team_minutes,team_possession,team_shots,share_team_goals,share_team_shots,minutes_pct,team_goals_p90,GA_p90_tertile,season_next,target_tertile_next
ESP-La Liga,2223,Real Sociedad,Takefusa Kubo,JPN,"FW,MF",21.0,35,29,2439,27.1,9,4,9,0,0,0.48,0.33,72.0,30.0,2.66,1.11,0.13,35.0,48.0,21.0,72.0,8.0,28.0,8001.0,7.147603329271078,6.844971331767738,7.147603329271078,38.0,15.974665026180446,4.888196804560721,9.0,4.0,72.0,2483.0,0.2637492003421062,0.2637492003421062,0.2525819679619091,1.4022140221402213,0.5894710341764002,0.1803762658509491,2.6568265682656826,1.7712177121771218,0.7749077490774907,0.2952029520295203,1.033210332103321,0.5163311683040153,0.0992722684620983,47,45,3420,54.6,465,0.19148936170212766,0.15483870967741936,0.7131578947368421,1.236842105263158,high,2324,high
ESP-La Liga,2223,Sevilla,Ivan Rakitić,CRO,MF,34.0,31,21,1788,19.9,1,3,0,1,2,0.2,0.0,30.0,9.0,1.51,0.45,0.0,16.0,27.0,2.0,75.0,24.0,23.0,2094.0,3.0687213544733822,1.7961411206051707,1.5821661413647234,28.0,8.292131656315178,6.440075376071036,1.0,3.0,31.0,1788.0,0.15446583999027091,0.07963923530359346,0.0904097879499247,1.4093959731543624,0.4173891773313009,0.3241648679230387,3.775167785234899,1.3590604026845636,0.10067114093959731,1.2080536912751678,1.157718120805369,0.17004902325351817,0.10229071181577941,47,43,3420,52.6,463,0.02127659574468085,0.06479481641468683,0.5228070175438596,1.236842105263158,mid,2324,mid
ESP-La Liga,2223,Sevilla,Jesús Navas,ESP,"DF,MF",36.0,32,21,1981,22.0,0,0,0,0,0,0.0,0.0,9.0,3.0,0.41,0.14,0.0,7.0,33.0,6.0,133.0,19.0,13.0,616.0,0.2286426499485969,2.0216827169060707,0.2286426499485969,26.0,6.861274292692542,5.298695201054215,0.0,0.0,10.0,1978.0,0.010387601461571791,0.010387601461571791,0.09184828092960441,1.1812216052498736,0.3117186705413068,0.2407282019661178,6.042402826855123,1.4992428066633012,0.2725896012115093,0.8632004038364461,0.5906108026249368,0.1022358823911762,0.025404738883177434,47,43,3420,52.6,463,0.0,0.019438444924406047,0.5792397660818713,1.236842105263158,low,2324,mid
ESP-La Liga,2223,Sevilla,Loïc Bade,FRA,DF,22.0,19,16,1449,16.1,1,0,1,0,0,0.06,0.06,4.0,2.0,0.25,0.12,0.25,13.0,4.0,0.0,4.0,22.0,21.0,8665.0,0.9007304459810256,0.1164302974939346,0.9007304459810256,2.0,3.812847563996911,3.6964175198227167,1.0,0.0,4.0,1444.0,0.05594599043360407,0.05594599043360407,0.007231695496517677,0.12422360248447203,0.23682283006191993,0.2295911502995476,0.24844720496894407,0.24844720496894407,0.0,1.3664596273291925,1.3043478260869563,0.06317768593012174,0.2251826114952564,47,43,3420,52.6,463,0.02127659574468085,0.008639308855291577,0.4236842105263158,1.236842105263158,low,2324,low
ESP-La Liga,2223,Sevilla,Lucas Ocampos,ARG,"MF,FW",28.0,19,11,1165,12.9,4,0,1,3,3,0.31,0.08,30.0,9.0,2.32,0.7,0.03,15.0,24.0,6.0,26.0,7.0,14.0,1109.0,4.324829484336078,0.9793771132826804,2.0949972374364734,13.0,5.242225570604205,2.408514514565468,4.0,0.0,29.0,1155.0,0.3341069987899116,0.16184528014530694,0.07566003450252466,1.0042918454935623,0.40497879944581844,0.18606549897930652,2.0085836909871246,1.854077253218884,0.463519313304721,0.5407725321888412,1.0815450643776825,0.2375053146478316,0.1441609828112026,47,43,3420,52.6,463,0.0851063829787234,0.06479481641468683,0.3406432748538012,1.236842105263158,high,2324,mid
ESP-La Liga,2223,Sevilla,Marcos Acuña,ARG,DF,30.0,30,21,1912,21.2,3,2,3,0,0,0.24,0.14,20.0,5.0,0.94,0.24,0.15,29.0,34.0,1.0,141.0,24.0,40.0,8939.0,0.7936642784625292,5.484497045166791,0.7936642784625292,38.0,8.677886949852109,6.379514014348388,3.0,2.0,21.0,1919.0,0.03735867419541194,0.03735867419541194,0.25816147179132387,1.788702928870293,0.4084779422001516,0.3002909316377379,6.637029288702929,1.600418410041841,0.047071129707112976,1.1297071129707112,1.882845188284519,0.2955201459867358,0.03968321392312646,47,43,3420,52.6,463,0.06382978723404255,0.04319654427645788,0.5590643274853802,1.236842105263158,high,2324,mid
ESP-La Liga,2223,Sevilla,Marko Dmitrović,SRB,GK,30.0,15,13,1269,14.1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,6224.0,0.0,0.0,0.0,0.0,0.5515558794140816,0.5515558794140816,0.0,0.0,0.0,1265.0,0.0,0.0,0.0,0.0,0.039117438256317846,0.039117438256317846,0.0,0.07092198581560284,0.0,0.0,0.0,0.0,,47,43,3420,52.6,463,0.0,0.0,0.37105263157894736,1.236842105263158,low,2324,low
ESP-La Liga,2223,Sevilla,Nemanja Gudelj,SRB,"DF,MF",30.0,34,31,2779,30.9,3,1,3,0,0,0.13,0.1,33.0,7.0,1.07,0.23,0.09,25.0,21.0,1.0,4.0,31.0,34.0,7888.0,2.136961732059717,0.5693970732390881,2.136961732059717,5.0,4.984419351443648,3.642415271140635,3.0,1.0,38.0,2772.0,0.06920710899077889,0.06920710899077889,0.01844035141832239,0.16192875134940626,0.16142416035621748,0.11796235135036243,0.12954300107952502,0.6801007556675063,0.032385750269881254,1.003958258366319,1.1011155091759626,0.08764746040910129,0.06475641612302173,47,43,3420,52.6,463,0.06382978723404255,0.07127429805615551,0.8125730994152047,1.236842105263158,mid,2324,mid
ESP-La Liga,2223,Sevilla,Suso,ESP,"MF,FW",28.0,25,10,1065,11.8,2,4,2,0,0,0.51,0.17,25.0,10.0,2.11,0.85,0.08,13.0,19.0,7.0,78.0,2.0,10.0,1129.0,1.0977844838052988,2.8383015021681786,1.0977844838052988,28.0,5.286482717841864,2.261879350990057,2.0,4.0,25.0,1050.0,0.09277051975819427,0.09277051975819427,0.23985646497195873,2.3661971830985915,0.4467450184091716,0.19114473388648368,6.591549295774648,1.6056338028169013,0.5915492957746479,0.16901408450704225,0.8450704225352113,0.332626984730153,0.043911379352211954,47,43,3420,52.6,463,0.0425531914893617,0.05399568034557235,0.31140350877192985,1.236842105263158,high,2324,high
ESP-La Liga,2223,Sevilla,Youssef En-Nesyri,MAR,FW,25.0,31,17,1661,18.5,8,1,8,0,0,0.49,0.43,54.0,22.0,2.93,1.19,0.15,10.0,11.0,21.0,3.0,4.0,6.0,5169.0,9.021287601441143,1.5004541031084957,9.021287601441143,10.0,10.731832148507236,1.5815792866051197,8.0,1.0,59.0,1642.0,0.48881148954226544,0.48881148954226544,0.08130094478011114,0.5418422636965683,0.5814960224958767,0.08569665008697216,0.1625526791089705,0.5960264900662252,1.1378687537627934,0.21673690547862734,0.325105358217941,0.5701124343223766,0.1670608815081693,47,43,3420,52.6,463,0.1702127659574468,0.11663066954643629,0.48567251461988303,1.236842105263158,high,2324,high
ESP-La Liga,2223,Sevilla,Óliver Torres,ESP,MF,27.0,32,27,2137,23.7,3,1,3,0,0,0.17,0.13,21.0,8.0,0.88,0.34,0.14,28.0,44.0,7.0,59.0,11.0,21.0,2424.0,2.6738771479576826,3.361958678811789,2.6738771479576826,38.0,11.847869066521524,7.417101534083486,3.0,1.0,22.0,2192.0,0.11261064263743166,0.11261064263743166,0.14158927519562986,1.6003743565746373,0.49897436405565615,0.31237208145414774,2.484791764155358,1.8530650444548433,0.2948058025269069,0.46326626111371083,0.8844174075807206,0.2541999178330615,0.12732748323608012,47,43,3420,52.6,463,0.06382978723404255,0.04535637149028078,0.6248538011695907,1.236842105263158,mid,2324,low
ESP-La Liga,2223,Valencia,Cenk Özkacar,TUR,DF,21.0,17,14,1365,15.2,0,0,0,0,0,0.0,0.0,10.0,2.0,0.66,0.13,0.0,7.0,10.0,0.0,3.0,11.0,20.0,9015.0,0.8214246015995741,0.2155474536120891,0.8214246015995741,4.0,3.228304225951433,3.1301907878369093,0.0,0.0,9.0,1369.0,0.05415986384173016,0.05415986384173016,0.014211920018379502,0.26373626373626374,0.2128552236891055,0.20638620579144457,0.19780219780219782,0.6593406593406593,0.0,0.7252747252747253,1.3186813186813187,0.06837178386010967,0.08214246015995741,40,35,3420,52.0,480,0.0,0.020833333333333332,0.3991228070175439,1.0526315789473684,low,2324,low
ESP-La Liga,2223,Valencia,Dimitri Foulquier,FRA,DF,29.0,30,17,1738,19.3,0,2,0,0,0,0.1,0.0,3.0,0.0,0.16,0.0,0.0,28.0,14.0,1.0,86.0,14.0,19.0,2509.0,0.0992054631933569,1.4196313209831717,0.0992054631933569,11.0,3.984221348538995,3.025447353720665,0.0,2.0,3.0,1697.0,0.005137221914500645,0.005137221914500645,0.07351370476897898,0.569620253164557,0.20631756120167408,0.15666873523294583,4.453394706559264,0.7249712313003452,0.05178365937859609,0.7249712313003452,0.9838895281933258,0.07865092668347962,0.033068487731118965,40,35,3420,52.0,480,0.0,0.00625,0.508187134502924,1.0526315789473684,mid,2324,low
ESP-La Liga,2223,Valencia,Eray Cömert,SUI,DF,24.0,23,19,1672,18.6,1,0,1,0,0,0.05,0.05,10.0,6.0,0.54,0.32,0.1,22.0,11.0,1.0,1.0,29.0,22.0,10382.0,0.3750240635126829,0.0357174994423985,0.3750240635126829,2.0,4.507186284288764,4.340340049006045,1.0,0.0,10.0,1674.0,0.020186701983338193,0.020186701983338193,0.0019225926733348474,0.10765550239234449,0.24261170190549566,0.23363074426467942,0.053827751196172245,0.5921052631578947,0.053827751196172245,1.5610047846889952,1.1842105263157894,0.02210929465667304,0.037502406351268294,40,35,3420,52.0,480,0.025,0.020833333333333332,0.4888888888888889,1.0526315789473684,low,2324,mid
ESP-La Liga,2223,Valencia,Giorgi Mamardashvili,GEO,GK,21.0,38,38,3420,38.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,3.0,0.0,0.0,1.0,0.0,9693.0,0.0,0.0,0.0,0.0,3.620587596669793,3.620587596669793,0.0,0.0,0.0,3420.0,0.0,0.0,0.0,0.0,0.09527862096499455,0.09527862096499455,0.0,0.07894736842105263,0.0,0.02631578947368421,0.0,0.0,,40,35,3420,52.0,480,0.0,0.0,1.0,1.0526315789473684,low,2324,low
ESP-La Liga,2223,Valencia,Hugo Duro,ESP,FW,22.0,30,12,1385,15.4,1,1,1,0,1,0.13,0.06,33.0,10.0,2.14,0.65,0.03,20.0,35.0,3.0,2.0,1.0,11.0,6637.0,5.360424220561981,0.9943464919924736,4.617146253585815,12.0,6.624465331435204,1.9007995929569008,1.0,1.0,33.0,1345.0,0.3483308157765908,0.3000311644929411,0.06461457348687553,0.779783393501805,0.4304706713568003,0.12351766308023182,0.1299638989169675,2.2743682310469313,0.19494584837545126,0.06498194945848375,0.7148014440433212,0.36464573797981664,0.16243709759278732,40,35,3420,52.0,480,0.025,0.06875,0.40497076023391815,1.0526315789473684,mid,2324,high
ESP-La Liga,2223,Valencia,Hugo Guillamón,ESP,MF,22.0,25,19,1632,18.1,1,4,0,1,1,0.28,0.0,4.0,2.0,0.22,0.11,0.0,35.0,34.0,0.0,33.0,19.0,14.0,8334.0,0.9558834321796894,1.908470902591944,0.2126054055988788,25.0,6.08751536346972,5.444655075669289,1.0,4.0,4.0,1646.0,0.05271415986285052,0.011724562808761699,0.10524655712823221,1.3786764705882353,0.3357085678384037,0.30025671373176227,1.8198529411764706,1.875,0.0,1.0477941176470589,0.7720588235294118,0.11697111993699391,0.23897085804492235,40,35,3420,52.0,480,0.025,0.008333333333333333,0.47719298245614034,1.0526315789473684,high,2324,low
ESP-La Liga,2223,Valencia,Justin Kluivert,NED,"FW,MF",23.0,26,15,1447,16.1,6,0,5,1,1,0.37,0.31,44.0,17.0,2.74,1.06,0.11,24.0,19.0,10.0,64.0,6.0,13.0,6963.0,6.611951711587608,2.7358507309108973,5.868930700235069,23.0,10.047239660285411,2.255819134414196,6.0,0.0,44.0,1453.0,0.41124786043046624,0.3650336993926442,0.1701634870642576,1.4305459571527297,0.6249146989811244,0.14030664968713036,3.980649619903248,1.1817553559087766,0.6219765031098825,0.3731859018659295,0.8085694540428472,0.5351971864569018,0.15027162980880926,40,35,3420,52.0,480,0.15,0.09166666666666666,0.42309941520467836,1.0526315789473684,high,2324,high
ESP-La Liga,2223,Valencia,Mouctar Diakhaby,GUI,DF,25.0,29,28,2446,27.2,3,0,3,0,0,0.11,0.11,21.0,7.0,0.77,0.26,0.14,23.0,13.0,4.0,2.0,19.0,16.0,5666.0,3.12158259563148,0.2078199014067649,3.12158259563148,5.0,5.248168438673019,4.594046052545309,3.0,0.0,21.0,2452.0,0.11485790417286722,0.11485790417286722,0.007646684843257907,0.1839738348323794,0.1931051347017873,0.16903685393666304,0.07358953393295176,0.4783319705641864,0.1471790678659035,0.6991005723630417,0.588716271463614,0.12250458901612513,0.1486467902681657,40,35,3420,52.0,480,0.075,0.04375,0.7152046783625731,1.0526315789473684,mid,2324,mid
ESP-La Liga,2223,Valencia,Samuel Lino,BRA,"FW,MF",22.0,38,33,2887,32.1,6,1,6,0,0,0.22,0.19,96.0,33.0,2.99,1.03,0.06,35.0,60.0,15.0,80.0,18.0,43.0,10943.0,8.720042706467211,2.2068142872303724,8.720042706467211,27.0,16.564936473965645,6.476675685495138,6.0,1.0,96.0,2926.0,0.2718406108701244,0.2718406108701244,0.06879573462096762,0.8417041912019397,0.5163991280418802,0.20190537294581312,2.4939383443020438,1.8704537582265328,0.4676134395566332,0.5611361274679598,1.3404918600623486,0.340636345491092,0.09083377819236678,40,35,3420,52.0,480,0.15,0.2,0.8441520467836258,1.0526315789473684,mid,2324,high
ESP-La Liga,2223,Valencia,Thierry Correia,POR,DF,23.0,27,24,2009,22.3,0,0,0,0,0,0.0,0.0,6.0,0.0,0.27,0.0,0.0,40.0,44.0,1.0,85.0,25.0,51.0,8058.0,0.2858555009588599,1.2046468276530504,0.2858555009588599,15.0,6.855276469141245,6.060521706938744,0.0,0.0,6.0,2032.0,0.01280587112309477,0.01280587112309477,0.05396625907853386,0.6719761075161772,0.3071054665120518,0.27150171907639964,3.8078646092583375,1.9711299153807864,0.04479840716774514,1.1199601791936287,2.2847187655550023,0.06677213020162863,0.04764258349314332,40,35,3420,52.0,480,0.0,0.0125,0.5874269005847953,1.0526315789473684,low,2324,mid
ESP-La Liga,2223,Valencia,Toni Lato,ESP,"DF,MF",24.0,24,9,914,10.2,1,0,1,0,0,0.1,0.1,9.0,1.0,0.89,0.1,0.11,12.0,9.0,4.0,32.0,6.0,11.0,2479.0,1.05461307708174,0.8760246112942696,1.05461307708174,15.0,4.091969270259142,2.728890709578991,1.0,0.0,9.0,887.0,0.10384592662730481,0.10384592662730481,0.08626062912087994,1.477024070021882,0.40292914039750855,0.2687091508338175,3.1509846827133483,0.8862144420131292,0.39387308533916854,0.5908096280087528,1.0831509846827134,0.19010655574818475,0.11717923078685999,40,35,3420,52.0,480,0.025,0.01875,0.2672514619883041,1.0526315789473684,mid,2324,low
ESP-La Liga,2223,Villarreal,Alberto Moreno,ESP,DF,30.0,24,14,1296,14.4,0,1,0,0,0,0.07,0.0,15.0,3.0,1.04,0.21,0.0,26.0,9.0,3.0,36.0,21.0,18.0,608.0,0.931689633987844,1.6119276955723765,0.931689633987844,12.0,5.858973456546664,4.90467818826437,0.0,1.0,15.0,1291.0,0.06470066902693361,0.06470066902693361,0.11193942330363725,0.8333333333333333,0.4068731567046294,0.3406026519628035,2.5,0.625,0.20833333333333331,1.4583333333333333,1.25,0.17664009233057087,0.06211264226585626,57,53,3420,56.9,499,0.0,0.03006012024048096,0.37894736842105264,1.5,low,2324,high
ESP-La Liga,2223,Villarreal,Alex Baena,ESP,"MF,FW",21.0,35,19,1947,21.6,6,2,6,0,0,0.37,0.28,62.0,23.0,2.87,1.06,0.1,58.0,56.0,3.0,28.0,7.0,17.0,8417.0,4.281025390140712,5.160048458725214,4.281025390140712,31.0,14.062755624763668,7.922818042337894,6.0,2.0,62.0,1925.0,0.1978902337507263,0.1978902337507263,0.238523041235372,1.4329738058551618,0.6500503370460864,0.3662319588137702,1.2942989214175655,2.588597842835131,0.13867488443759632,0.3235747303543914,0.7858243451463791,0.4364132749860983,0.06904879661517278,57,53,3420,56.9,499,0.10526315789473684,0.12424849699398798,0.5692982456140351,1.5,high,2324,high
ESP-La Liga,2223,Villarreal,Aïssa Mandi,ALG,DF,30.0,21,16,1461,16.2,0,0,0,0,0,0.0,0.0,2.0,2.0,0.12,0.12,0.0,16.0,10.0,4.0,2.0,20.0,9.0,3237.0,0.3049845974892378,0.3132784962654114,0.3049845974892378,4.0,5.84991785697639,5.231655260547996,0.0,0.0,2.0,1452.0,0.018787552206729227,0.018787552206729227,0.019298469995815894,0.2464065708418891,0.36036454971107124,0.32227855814464035,0.12320328542094455,0.6160164271047227,0.2464065708418891,1.2320328542094454,0.5544147843942505,0.03808602220254512,0.1524922987446189,57,53,3420,56.9,499,0.0,0.004008016032064128,0.42719298245614035,1.5,low,2324,mid
ESP-La Liga,2223,Villarreal,Daniel Parejo,ESP,MF,33.0,37,37,3285,36.5,3,4,1,2,4,0.19,0.03,30.0,11.0,0.82,0.3,0.03,30.0,75.0,0.0,142.0,29.0,37.0,2378.0,4.973938208073378,4.121287411078811,2.000826846808195,49.0,21.936499398201704,20.45923517085612,3.0,4.0,30.0,3295.0,0.13627227967324324,0.05481717388515603,0.1129119838651729,1.3424657534246576,0.6009999835123755,0.5605269909823595,3.8904109589041096,2.0547945205479454,0.0,0.7945205479452054,1.0136986301369864,0.16772915775032893,0.1657979402691126,57,53,3420,56.9,499,0.05263157894736842,0.06012024048096192,0.9605263157894737,1.5,mid,2324,high
ESP-La Liga,2223,Villarreal,Gerard Moreno,ESP,FW,30.0,21,14,1230,13.7,7,3,6,1,2,0.73,0.44,43.0,22.0,3.15,1.61,0.14,11.0,14.0,13.0,8.0,5.0,6.0,2120.0,9.87488753721118,2.507025921717286,8.388327490538359,18.0,12.140603572130203,3.066850008442998,7.0,3.0,43.0,1232.0,0.7225527466252083,0.6137800602832946,0.18344092110126484,1.3170731707317074,0.8883368467412345,0.22440365915436572,0.5853658536585367,1.024390243902439,0.951219512195122,0.36585365853658536,0.43902439024390244,0.7972209813845594,0.2296485473770042,57,53,3420,56.9,499,0.12280701754385964,0.08617234468937876,0.35964912280701755,1.5,high,2324,high
ESP-La Liga,2223,Villarreal,Juan Foyth,ARG,DF,24.0,24,22,1958,21.8,1,0,1,0,0,0.05,0.05,14.0,4.0,0.64,0.18,0.07,40.0,9.0,0.0,10.0,19.0,46.0,6306.0,1.417366025969386,1.58895044028759,1.417366025969386,13.0,7.929422024637461,6.847852835431695,1.0,0.0,14.0,1967.0,0.0651496130425152,0.0651496130425152,0.07303653709187083,0.5975485188968335,0.3644780297330804,0.31476340918736084,0.45965270684371806,0.4136874361593463,0.0,0.8733401430030643,2.1144024514811033,0.138186150134386,0.10124043042638473,57,53,3420,56.9,499,0.017543859649122806,0.028056112224448898,0.572514619883041,1.5,low,2324,mid
ESP-La Liga,2223,Villarreal,Kiko Femenía,ESP,DF,31.0,20,13,1133,12.6,0,0,0,0,0,0.0,0.0,2.0,0.0,0.16,0.0,0.0,6.0,8.0,0.0,31.0,21.0,11.0,5043.0,0.0649750381708145,0.6102758115157485,0.0649750381708145,9.0,4.738237367942929,4.458809681236744,0.0,0.0,2.0,1138.0,0.005161300472527189,0.005161300472527189,0.04847733719013007,0.7149161518093557,0.376382491716561,0.35418611766223035,2.4624889673433366,0.6354810238305384,0.0,1.6681376875551632,0.8737864077669903,0.05363863766265726,0.03248751908540725,57,53,3420,56.9,499,0.0,0.004008016032064128,0.33128654970760235,1.5,low,2324,low
ESP-La Liga,2223,Villarreal,Nicolas Jackson,SEN,FW,21.0,26,16,1598,17.8,12,4,12,0,0,0.9,0.68,41.0,23.0,2.31,1.3,0.29,32.0,26.0,13.0,5.0,2.0,11.0,10048.0,8.56287157163024,4.143055668100715,8.56287157163024,22.0,15.196007523685694,3.050466211512685,12.0,4.0,41.0,1617.0,0.482264356349638,0.482264356349638,0.23333855452381996,1.2390488110137672,0.8558452297445008,0.17180347874602103,0.2816020025031289,1.4643304130162702,0.7321652065081351,0.11264080100125155,0.6195244055068836,0.715602910873458,0.2088505261373229,57,53,3420,56.9,499,0.21052631578947367,0.08216432865731463,0.4672514619883041,1.5,high,2324,high
ESP-La Liga,2223,Villarreal,Pau Torres,ESP,DF,25.0,34,34,3054,33.9,1,0,1,0,0,0.03,0.03,12.0,5.0,0.35,0.15,0.08,19.0,17.0,0.0,4.0,14.0,24.0,6221.0,2.1185489390045404,1.1356263682246208,2.1185489390045404,14.0,15.156551263295114,14.868950123898683,1.0,0.0,12.0,3055.0,0.06243267993137153,0.06243267993137153,0.03346639592017547,0.412573673870334,0.4466567169929798,0.4381812413722599,0.11787819253438116,0.5009823182711199,0.0,0.412573673870334,0.7072691552062869,0.095899075851547,0.17654574491704503,57,53,3420,56.9,499,0.017543859649122806,0.02404809619238477,0.8929824561403509,1.5,low,2324,low
ESP-La Liga,2223,Villarreal,Raúl Albiol,ESP,DF,36.0,25,24,2119,23.5,0,0,0,0,0,0.0,0.0,2.0,1.0,0.08,0.04,0.0,17.0,13.0,1.0,1.0,14.0,18.0,1588.0,0.0831009037792682,0.0392531994730234,0.0831009037792682,2.0,9.76582745462656,9.72657648473978,0.0,0.0,2.0,2122.0,0.003529533430926917,0.003529533430926917,0.001667195824715482,0.08494572911750826,0.4147826667845165,0.41311556565671553,0.04247286455875413,0.5521472392638037,0.04247286455875413,0.5946201038225578,0.7645115620575743,0.0051967292556423985,0.0415504518896341,57,53,3420,56.9,499,0.0,0.004008016032064128,0.6195906432748538,1.5,low,2324,low
ESP-La Liga,2223,Villarreal,Étienne Capoue,FRA,MF,34.0,28,22,1955,21.7,3,0,3,0,0,0.14,0.14,26.0,12.0,1.2,0.55,0.12,18.0,41.0,0.0,9.0,19.0,11.0,572.0,2.5871706064790487,1.3829733729362488,2.5871706064790487,10.0,9.550727393478155,6.900384275242686,3.0,0.0,26.0,1965.0,0.11910248316271836,0.11910248316271836,0.06366629338325443,0.4603580562659847,0.43967542987878977,0.31766474924390886,0.4143222506393862,1.8874680306905371,0.0,0.8746803069053709,0.5063938618925832,0.1827687765459728,0.09950656178765573,57,53,3420,56.9,499,0.05263157894736842,0.052104208416833664,0.5716374269005848,1.5,mid,2324,mid
ESP-La Liga,2324,Alavés,Alex Sola,ESP,MF,24.0,29,14,1262,14.0,0,3,0,0,0,0.21,0.0,28.0,7.0,2.0,0.5,0.0,11.0,28.0,10.0,82.0,10.0,15.0,7424.0,2.303257567808032,2.6484938506037,2.303257567808032,27.0,5.903971094638109,1.9674826990813017,0.0,3.0,28.0,1265.0,0.16425767123829071,0.16425767123829071,0.18887832532039067,1.925515055467512,0.4210438973989143,0.14031176142418159,5.847860538827258,1.9968304278922346,0.7131537242472267,0.7131537242472267,1.06973058637084,0.3531359965586814,0.08225919885028686,33,30,3420,41.8,458,0.0,0.0611353711790393,0.3690058479532164,0.868421052631579,mid,2425,mid
ESP-La Liga,2324,Alavés,Ander Guevara,ESP,MF,26.0,37,33,2932,32.6,1,0,1,0,0,0.03,0.03,16.0,3.0,0.49,0.09,0.06,49.0,30.0,0.0,10.0,14.0,34.0,6126.0,0.5625613089650869,0.994552617892623,0.5625613089650869,21.0,8.876669323071837,8.04570441506803,1.0,0.0,16.0,2951.0,0.017268253003703216,0.017268253003703216,0.030528559212256504,0.6446111869031378,0.2724762070520005,0.2469690986889914,0.30695770804911326,0.9208731241473398,0.0,0.4297407912687585,1.043656207366985,0.047796812215959716,0.035160081810317934,33,30,3420,41.8,458,0.030303030303030304,0.034934497816593885,0.8573099415204678,0.868421052631579,low,2425,low
ESP-La Liga,2324,Alavés,Andoni Gorosabel,ESP,DF,26.0,36,33,2854,31.7,1,0,1,0,0,0.03,0.03,15.0,6.0,0.47,0.19,0.07,29.0,41.0,0.0,83.0,25.0,40.0,6325.0,0.6708051897585392,1.9685864513739944,0.6708051897585392,15.0,8.044700527563691,6.260708058252931,1.0,0.0,15.0,2884.0,0.02115363247311441,0.02115363247311441,0.062078759854120355,0.47302032235459,0.2536871224529545,0.19742947625885204,2.6173791170287317,1.2929222144358794,0.0,0.7883672039243167,1.2613875262789067,0.08323239232723477,0.044720345983902614,33,30,3420,41.8,458,0.030303030303030304,0.03275109170305677,0.8345029239766082,0.868421052631579,low,2425,mid
